año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tipo_lodo;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;24,18;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;10,09;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;46,79;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;13,43;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;43,53;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;46,61;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402999;PLANTA DE TRATAMIENTO DE AS MAITENES;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,44321824;-71,23707752;5401;La Ligua;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;73,88;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;93227;SEMBCORP AGUAS DEL NORTE;SACYR AGUA NORTE S.A.;96706220-0;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-23,61113803;-70,39175947;2101;Antofagasta;Antofagasta;Antofagasta;Captación, tratamiento y distribución de agua;13;656,63;Mono Relleno;14;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586770;PLANTA TRATAMIENTO AGUAS SERVIDAS DE CUZ CUZ ILLAPEL;AGUAS DEL VALLE S A;99541380-9;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-31,64708407;-71,19066945;4201;Illapel;Choapa;Coquimbo;Plantas de tratamiento de aguas servidas;14;268,88;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586807;PLANTA TRATAMIENTO AGUAS SERVIDAS DE SALAMANCA;AGUAS DEL VALLE S A;99541380-9;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-31,77666893;-70,97594305;4204;Salamanca;Choapa;Coquimbo;Plantas de tratamiento de aguas servidas;14;343,38;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5440926;STAS CANELA BAJAPLANTA DE TRATAMIENTO DE AGUAS SERVIDAS CANELA BAJA;AGUAS DEL VALLE S A;99541380-9;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-31,40151494;-71,4593497;4202;Canela;Choapa;Coquimbo;Plantas de tratamiento de aguas servidas;14;30,36;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5460236;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS PAIHUANO;AGUAS DEL VALLE S A;99541380-9;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-30,0279039;-70,52048635;4105;Paiguano;Elqui;Coquimbo;Plantas de tratamiento de aguas servidas;14;6,07;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4587485;PLANTA TRATAMIENTO AGUAS SERVIDAS PUNITAQUI;AGUAS DEL VALLE S A;99541380-9;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-30,81680968;-71,26508475;4304;Punitaqui;Limarí;Coquimbo;Plantas de tratamiento de aguas servidas;14;113,67;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5459679;PTAS Castro;SURALIS S.A.;96579800-5;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-42,45993527;-73,76348752;10201;Castro;Chiloé;Los Lagos;Captación, tratamiento y distribución de agua;13;1,2;Mono Relleno;14;Lodo Estabilizado;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586411;EDAS ALTO LAS MULATAS;AGUAS DECIMA S.A.;96703230-1;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-39,84600639;-73,24755382;14101;Valdivia;Valdivia;Los Ríos;Plantas de tratamiento de aguas servidas;14;258,4;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586411;EDAS ALTO LAS MULATAS;AGUAS DECIMA S.A.;96703230-1;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-39,84600639;-73,24755382;14101;Valdivia;Valdivia;Los Ríos;Plantas de tratamiento de aguas servidas;14;2730,66;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5303;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS PAINE;AGUAS ANDINAS S A;61808000-5;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-33,83772359;-70,74390521;13404;Paine;Maipo;Metropolitana de Santiago;Plantas de tratamiento de aguas servidas;14;4634;Relleno Sanitario;11;Lodo Estabilizado;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5466841;COMUNIDAD LOTEO LOS LIBERTADORES;COMUNIDAD LOTEO LOS LIBERTADORES;56054040-k;Actividades de otras asociaciones n.c.p.;S9499;Consejo de administración de edificios y condominios;S949904;-33,30459245;-70,71744927;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;20;7366;Relleno Sanitario;11;Lodo Estabilizado;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;4586776;PLANTA TRATAMIENTO AGUAS SERVIDAS OVALLE;AGUAS DEL VALLE S A;99541380-9;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-30,62626038;-71,23574503;4301;Ovalle;Limarí;Coquimbo;Plantas de tratamiento de aguas servidas;14;0;Relleno Sanitario;11;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5443293;ESTACION EXPERIMENTAL GRANEROS;SYNGENTA S.A.;96920760-5;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;-34,06215167;-70,75321415;6106;Graneros;Cachapoal;Libertador Gral. Bernardo O'Higgins;Producción agropecuaria;1;30;Relleno Sanitario;11;Lodo Estabilizado;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244819;PLANTA DE TRATAMIENTO DE AS SANTA MARÍA;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,74068871;-70,66338924;5706;Santa María;San Felipe de Aconcagua;Valparaíso;Plantas de tratamiento de aguas servidas;14;332,3;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;244819;PLANTA DE TRATAMIENTO DE AS SANTA MARÍA;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,74068871;-70,66338924;5706;Santa María;San Felipe de Aconcagua;Valparaíso;Plantas de tratamiento de aguas servidas;14;113;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;386553;CENTRO DE MONTAÑA CORRALCO;SOC DE DESARROLLOS DE MONTANAS A;96978530-7;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;-38,41880989;-71,54665746;9203;Curacautín;Malleco;Araucanía;Otras actividades;20;29,4;Relleno Sanitario;11;Lodo Estabilizado;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
