año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;rut_razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2023;I.R.A.R;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,32287962;-71,38987252;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;43,59;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5467294;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;76190988-6;Valparaíso;5101;Valparaíso
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,7;Pretratamiento de Metales;44;Recolección;5;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 02 | Polvo y partículas de metales férreos;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;1,12;Pretratamiento de Metales;44;Recolección;5;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;3,985;Pretratamiento de Metales;44;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;02 | Residuos de equipos eléctricos y electrónicos;16 02 16 | Componentes retirados de equipos desechados distintos de los especificados en el código 16 02 15;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;4,902;Pretratamiento de Metales;44;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 17 | Metales ferrosos;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;20,077;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;21,896;Pretratamiento de Metales;44;Recolección;5;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;02 02 03 | Materiales inadecuados para el consumo o la elaboración;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;23,906;Pretratamiento de Metales;44;Recolección;5;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 02 | Metales férreos;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;71,174;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;92,175;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;145,981;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 07 | Metales mezclados;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;258,651;Pretratamiento de Metales;44;Recolección;5;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 01 | Limaduras y virutas de metales férreos;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;29223,512;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;50,148;Reciclaje de metales;20;Valorización;2;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 03 | Metales no férreos;5476883;COMERCIAL HUAL LTDA;COMERCIAL HUAL LTDA;85051600-6;Maipú;13119;Metropolitana de Santiago
2023;I.R.A.R;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,58783587;-70,63748817;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;30309,56;Reciclaje de metales;20;Valorización;2;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 02 | Metales férreos;4989;PLANTA COLINA;ACEROS AZA S.A.;92176000-0;Colina;13301;Metropolitana de Santiago
2023;I.R.A.R;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,6788973;-71,21382722;13501;Melipilla;Melipilla;13;Metropolitana de Santiago;Gestores de residuos;1;0,88;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Melipilla;13501;Metropolitana de Santiago
2023;I.R.A.R;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,6788973;-71,21382722;13501;Melipilla;Melipilla;13;Metropolitana de Santiago;Gestores de residuos;1;34,91;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 07 | Metales mezclados;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Melipilla;13501;Metropolitana de Santiago
2023;I.R.A.R;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,6788973;-71,21382722;13501;Melipilla;Melipilla;13;Metropolitana de Santiago;Gestores de residuos;1;4772,945;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Melipilla;13501;Metropolitana de Santiago
2023;I.R.A.R;5468071;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;52000616-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,6788973;-71,21382722;13501;Melipilla;Melipilla;13;Metropolitana de Santiago;Gestores de residuos;2;4369,04;Reciclaje de metales;20;Valorización;2;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 02 | Metales férreos;4989;PLANTA COLINA;ACEROS AZA S.A.;92176000-0;Colina;13301;Metropolitana de Santiago
2023;I.R.A.R;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-30,2064898;-71,26898215;4102;Coquimbo;Elqui;4;Coquimbo;Comercio mayorista;1;0,118;Reciclaje de plásticos;18;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-30,2064898;-71,26898215;4102;Coquimbo;Elqui;4;Coquimbo;Comercio mayorista;1;0,334;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-30,2064898;-71,26898215;4102;Coquimbo;Elqui;4;Coquimbo;Comercio mayorista;1;0,36;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-30,2064898;-71,26898215;4102;Coquimbo;Elqui;4;Coquimbo;Comercio mayorista;1;0,417;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5472004;ECO 360;ECO CIRCULAR SPA;76297287-5;Coquimbo;4102;Coquimbo
